method,volume_id,page_id,start,end,entity,entity_type
roberta,uc1.32106006887498,117,74,79,Irish,MISC
roberta,uc1.32106006887498,117,90,96,Sydney,PER
roberta,uc1.32106006887498,117,108,113,Irish,MISC
roberta,uc1.32106006887498,117,143,147,Tony,PER
roberta,uc1.32106006887498,117,154,160,Murphy,PER
roberta,uc1.32106006887498,117,162,180,Murphy Many Horses,PER
roberta,uc1.32106006887498,117,191,196,Irish,MISC
roberta,uc1.32106006887498,117,205,211,Indian,MISC
spacy-trf,uc1.32106006887498,117,64,68,Tony,PERSON
spacy-trf,uc1.32106006887498,117,74,79,Irish,NORP
spacy-trf,uc1.32106006887498,117,90,96,Sydney,PERSON
spacy-trf,uc1.32106006887498,117,108,113,Irish,NORP
spacy-trf,uc1.32106006887498,117,143,147,Tony,PERSON
spacy-trf,uc1.32106006887498,117,191,196,Irish,NORP
spacy-trf,uc1.32106006887498,117,205,211,Indian,NORP
stanford,uc1.32106006887498,118,139,145,Kansas,LOCATION
stanford,uc1.32106006887498,118,249,258,Bernstein,PERSON
booknlp,uc1.32106006887498,118,139,145,Kansas,GPE
booknlp,uc1.32106006887498,118,249,258,Bernstein,PER
roberta,uc1.32106006887498,118,55,62,Indians,MISC
roberta,uc1.32106006887498,118,139,145,Kansas,LOC
roberta,uc1.32106006887498,118,249,258,Bernstein,PER
roberta,uc1.32106006887498,118,277,284,Indians,MISC
spacy-trf,uc1.32106006887498,118,55,62,Indians,NORP
spacy-trf,uc1.32106006887498,118,139,145,Kansas,GPE
spacy-trf,uc1.32106006887498,118,249,258,Bernstein,PERSON
spacy-trf,uc1.32106006887498,118,277,284,Indians,NORP
stanford,uc1.32106006887498,119,9,19,California,LOCATION
stanford,uc1.32106006887498,119,231,249,Continental Divide,ORGANIZATION
stanford,uc1.32106006887498,119,257,263,Chavez,PERSON
stanford,uc1.32106006887498,119,277,299,Shell Oil Co. Refinery,ORGANIZATION
stanford,uc1.32106006887498,119,376,381,Santa,LOCATION
stanford,uc1.32106006887498,119,407,425,Wingate Army Depot,ORGANIZATION
stanford,uc1.32106006887498,119,526,534,Vietcong,ORGANIZATION
booknlp,uc1.32106006887498,119,9,19,California,GPE
booknlp,uc1.32106006887498,119,21,28,Thoreau,PER
booknlp,uc1.32106006887498,119,51,58,Navajos,PER
booknlp,uc1.32106006887498,119,231,249,Continental Divide,FAC
booknlp,uc1.32106006887498,119,251,263,North Chavez,GPE
booknlp,uc1.32106006887498,119,265,273,Iyanbito,GPE
booknlp,uc1.32106006887498,119,315,323,Red Gods,GPE
booknlp,uc1.32106006887498,119,407,425,Wingate Army Depot,FAC
booknlp,uc1.32106006887498,119,526,534,Vietcong,GPE
roberta,uc1.32106006887498,119,9,19,California,LOC
roberta,uc1.32106006887498,119,21,28,Thoreau,PER
roberta,uc1.32106006887498,119,51,58,Navajos,MISC
roberta,uc1.32106006887498,119,0,4,West,LOC
roberta,uc1.32106006887498,119,124,140,Top of The World,LOC
roberta,uc1.32106006887498,119,142,161,Real Indian Village,LOC
roberta,uc1.32106006887498,119,221,229,Coolidge,LOC
roberta,uc1.32106006887498,119,231,249,Continental Divide,LOC
roberta,uc1.32106006887498,119,251,263,North Chavez,LOC
roberta,uc1.32106006887498,119,265,273,Iyanbito,LOC
roberta,uc1.32106006887498,119,277,289,Shell Oil Co,ORG
roberta,uc1.32106006887498,119,315,323,Red Gods,LOC
roberta,uc1.32106006887498,119,376,384,Santa Fe,ORG
roberta,uc1.32106006887498,119,407,425,Wingate Army Depot,LOC
roberta,uc1.32106006887498,119,526,534,Vietcong,MISC
spacy-trf,uc1.32106006887498,119,9,19,California,GPE
spacy-trf,uc1.32106006887498,119,21,28,Thoreau,ORG
spacy-trf,uc1.32106006887498,119,51,58,Navajos,NORP
spacy-trf,uc1.32106006887498,119,124,140,Top of The World,ORG
spacy-trf,uc1.32106006887498,119,231,249,Continental Divide,LOC
spacy-trf,uc1.32106006887498,119,251,263,North Chavez,FAC
spacy-trf,uc1.32106006887498,119,265,273,Iyanbito,GPE
spacy-trf,uc1.32106006887498,119,277,290,Shell Oil Co.,ORG
spacy-trf,uc1.32106006887498,119,315,323,Red Gods,ORG
spacy-trf,uc1.32106006887498,119,376,384,Santa Fe,ORG
spacy-trf,uc1.32106006887498,119,407,425,Wingate Army Depot,ORG
spacy-trf,uc1.32106006887498,119,526,534,Vietcong,ORG
stanford,uc1.32106006887498,120,31,41,California,LOCATION
stanford,uc1.32106006887498,120,69,79,California,LOCATION
stanford,uc1.32106006887498,120,111,117,Fresno,LOCATION
stanford,uc1.32106006887498,120,133,140,Oakland,LOCATION
stanford,uc1.32106006887498,120,155,162,Barstow,LOCATION
booknlp,uc1.32106006887498,120,17,23,Gallup,PER
booknlp,uc1.32106006887498,120,25,29,West,GPE
booknlp,uc1.32106006887498,120,31,41,California,GPE
booknlp,uc1.32106006887498,120,111,117,Fresno,GPE
booknlp,uc1.32106006887498,120,133,140,Oakland,GPE
booknlp,uc1.32106006887498,120,155,162,Barstow,GPE
booknlp,uc1.32106006887498,120,179,185,Gallup,PER
roberta,uc1.32106006887498,120,17,23,Gallup,LOC
roberta,uc1.32106006887498,120,31,41,California,LOC
roberta,uc1.32106006887498,120,94,95,.,LOC
roberta,uc1.32106006887498,120,95,96,A,LOC
roberta,uc1.32106006887498,120,111,117,Fresno,LOC
roberta,uc1.32106006887498,120,133,140,Oakland,LOC
roberta,uc1.32106006887498,120,155,162,Barstow,LOC
roberta,uc1.32106006887498,120,179,185,Gallup,LOC
roberta,uc1.32106006887498,120,187,214,Indian Capital of the World,MISC
roberta,uc1.32106006887498,120,359,365,Indian,MISC
spacy-trf,uc1.32106006887498,120,17,23,Gallup,ORG
spacy-trf,uc1.32106006887498,120,31,41,California,GPE
spacy-trf,uc1.32106006887498,120,69,79,California,GPE
spacy-trf,uc1.32106006887498,120,93,97,L.A.,GPE
spacy-trf,uc1.32106006887498,120,111,117,Fresno,GPE
spacy-trf,uc1.32106006887498,120,133,140,Oakland,GPE
spacy-trf,uc1.32106006887498,120,155,162,Barstow,GPE
spacy-trf,uc1.32106006887498,120,179,185,Gallup,GPE
spacy-trf,uc1.32106006887498,120,187,193,Indian,NORP
spacy-trf,uc1.32106006887498,120,359,365,Indian,NORP
stanford,uc1.32106006887498,123,91,97,Tucson,LOCATION
stanford,uc1.32106006887498,123,99,106,Sacaton,LOCATION
stanford,uc1.32106006887498,123,108,116,Bapchule,LOCATION
stanford,uc1.32106006887498,123,157,163,Tucson,LOCATION
stanford,uc1.32106006887498,123,291,294,Ira,ORGANIZATION
stanford,uc1.32106006887498,123,343,347,Mesa,LOCATION
stanford,uc1.32106006887498,123,381,388,Phoenix,LOCATION
stanford,uc1.32106006887498,123,417,428,John Jacobs,PERSON
stanford,uc1.32106006887498,123,515,526,John Jacobs,PERSON
booknlp,uc1.32106006887498,123,91,97,Tucson,GPE
booknlp,uc1.32106006887498,123,99,106,Sacaton,PER
booknlp,uc1.32106006887498,123,108,116,Bapchule,GPE
booknlp,uc1.32106006887498,123,291,294,Ira,PER
booknlp,uc1.32106006887498,123,343,347,Mesa,PER
booknlp,uc1.32106006887498,123,381,388,Phoenix,GPE
booknlp,uc1.32106006887498,123,417,433,John Jacobs Farm,FAC
booknlp,uc1.32106006887498,123,515,526,John Jacobs,PER
roberta,uc1.32106006887498,123,66,84,Interstate Highway,MISC
roberta,uc1.32106006887498,123,85,87,10,LOC
roberta,uc1.32106006887498,123,91,97,Tucson,LOC
roberta,uc1.32106006887498,123,99,106,Sacaton,LOC
roberta,uc1.32106006887498,123,108,116,Bapchule,LOC
roberta,uc1.32106006887498,123,291,294,Ira,PER
roberta,uc1.32106006887498,123,343,347,Mesa,LOC
roberta,uc1.32106006887498,123,381,388,Phoenix,LOC
roberta,uc1.32106006887498,123,417,428,John Jacobs,LOC
roberta,uc1.32106006887498,123,429,433,Farm,ORG
roberta,uc1.32106006887498,123,515,526,John Jacobs,PER
spacy-trf,uc1.32106006887498,123,66,87,Interstate Highway 10,FAC
spacy-trf,uc1.32106006887498,123,91,97,Tucson,GPE
spacy-trf,uc1.32106006887498,123,99,106,Sacaton,GPE
spacy-trf,uc1.32106006887498,123,108,116,Bapchule,GPE
spacy-trf,uc1.32106006887498,123,157,163,Tucson,GPE
spacy-trf,uc1.32106006887498,123,291,294,Ira,PERSON
spacy-trf,uc1.32106006887498,123,343,347,Mesa,GPE
spacy-trf,uc1.32106006887498,123,381,388,Phoenix,GPE
spacy-trf,uc1.32106006887498,123,417,433,John Jacobs Farm,ORG
spacy-trf,uc1.32106006887498,123,515,526,John Jacobs,PERSON
stanford,uc1.32106006887498,124,101,108,Phoenix,LOCATION
stanford,uc1.32106006887498,124,110,120,Gila River,LOCATION
stanford,uc1.32106006887498,124,126,136,Interstate,ORGANIZATION
booknlp,uc1.32106006887498,124,101,108,Phoenix,GPE
booknlp,uc1.32106006887498,124,110,120,Gila River,LOC
roberta,uc1.32106006887498,124,101,108,Phoenix,LOC
roberta,uc1.32106006887498,124,110,120,Gila River,LOC
roberta,uc1.32106006887498,124,126,136,Interstate,MISC
spacy-trf,uc1.32106006887498,124,101,108,Phoenix,GPE
spacy-trf,uc1.32106006887498,124,110,120,Gila River,LOC
spacy-trf,uc1.32106006887498,124,126,136,Interstate,FAC
stanford,uc1.32106006887498,127,69,72,Acu,ORGANIZATION
stanford,uc1.32106006887498,127,82,89,Tsiahma,LOCATION
stanford,uc1.32106006887498,127,134,142,Budville,LOCATION
stanford,uc1.32106006887498,127,226,235,Kings Bar,ORGANIZATION
booknlp,uc1.32106006887498,127,69,72,Acu,GPE
booknlp,uc1.32106006887498,127,82,89,Tsiahma,GPE
booknlp,uc1.32106006887498,127,134,142,Budville,GPE
booknlp,uc1.32106006887498,127,164,186,Baptist Indian Mission,FAC
booknlp,uc1.32106006887498,127,226,235,Kings Bar,FAC
roberta,uc1.32106006887498,127,69,72,Acu,LOC
roberta,uc1.32106006887498,127,82,89,Tsiahma,LOC
roberta,uc1.32106006887498,127,134,142,Budville,LOC
roberta,uc1.32106006887498,127,164,186,Baptist Indian Mission,LOC
roberta,uc1.32106006887498,127,226,235,Kings Bar,LOC
spacy-trf,uc1.32106006887498,127,69,72,Acu,GPE
spacy-trf,uc1.32106006887498,127,82,89,Tsiahma,GPE
spacy-trf,uc1.32106006887498,127,134,142,Budville,GPE
spacy-trf,uc1.32106006887498,127,164,186,Baptist Indian Mission,ORG
spacy-trf,uc1.32106006887498,127,226,235,Kings Bar,FAC
stanford,uc1.32106006887498,137,208,219,Deedzihyama,LOCATION
booknlp,uc1.32106006887498,137,171,179,McCartys,PER
booknlp,uc1.32106006887498,137,208,219,Deedzihyama,PER
booknlp,uc1.32106006887498,137,243,251,McCartys,PER
roberta,uc1.32106006887498,137,130,138,American,MISC
roberta,uc1.32106006887498,137,171,179,McCartys,PER
roberta,uc1.32106006887498,137,208,219,Deedzihyama,LOC
spacy-trf,uc1.32106006887498,137,130,138,American,NORP
spacy-trf,uc1.32106006887498,137,171,179,McCartys,PERSON
spacy-trf,uc1.32106006887498,137,208,219,Deedzihyama,GPE
spacy-trf,uc1.32106006887498,137,243,251,McCartys,GPE
stanford,pst.000032468786,46,64,71,Judéwin,PERSON
stanford,pst.000032468786,46,213,219,Dakota,LOCATION
roberta,pst.000032468786,46,64,71,Judéwin,PER
roberta,pst.000032468786,46,84,91,Totówin,PER
roberta,pst.000032468786,46,213,219,Dakota,LOC
spacy-trf,pst.000032468786,46,64,71,Judéwin,PERSON
spacy-trf,pst.000032468786,46,84,91,Totówin,PERSON
spacy-trf,pst.000032468786,46,213,219,Dakota,GPE
booknlp,pst.000032468786,57,68,75,Judéwin,PER
roberta,pst.000032468786,57,68,75,Judéwin,PER
spacy-trf,pst.000032468786,57,68,75,Judéwin,PERSON
stanford,pst.000032468786,58,112,119,Totówin,ORGANIZATION
stanford,pst.000032468786,58,373,380,Totowin,PERSON
booknlp,pst.000032468786,58,112,119,Totówin,PER
booknlp,pst.000032468786,58,373,380,Totowin,PER
roberta,pst.000032468786,58,112,119,Totówin,PER
roberta,pst.000032468786,58,294,301,English,MISC
roberta,pst.000032468786,58,373,380,Totowin,PER
spacy-trf,pst.000032468786,58,112,119,Totówin,PERSON
spacy-trf,pst.000032468786,58,190,197,Totówin,PERSON
spacy-trf,pst.000032468786,58,263,270,Totówin,PERSON
spacy-trf,pst.000032468786,58,373,380,Totowin,PERSON
booknlp,pst.000032468786,71,56,61,David,PER
roberta,pst.000032468786,71,56,61,David,PER
spacy-trf,pst.000032468786,71,56,61,David,PERSON
stanford,pst.000032468786,74,263,275,South Dakota,LOCATION
stanford,pst.000032468786,74,519,527,Gertrude,PERSON
booknlp,pst.000032468786,74,89,101,Sitting Bull,PER
booknlp,pst.000032468786,74,263,275,South Dakota,GPE
booknlp,pst.000032468786,74,277,286,Black Elk,PER
booknlp,pst.000032468786,74,374,386,Wounded Knee,PER
booknlp,pst.000032468786,74,510,515,White,PER
booknlp,pst.000032468786,74,519,527,Gertrude,PER
roberta,pst.000032468786,74,76,81,Sioux,MISC
roberta,pst.000032468786,74,89,101,Sitting Bull,PER
roberta,pst.000032468786,74,118,124,Indian,MISC
roberta,pst.000032468786,74,198,203,Sioux,MISC
roberta,pst.000032468786,74,247,259,Wounded Knee,LOC
roberta,pst.000032468786,74,263,275,South Dakota,LOC
roberta,pst.000032468786,74,277,286,Black Elk,PER
roberta,pst.000032468786,74,374,386,Wounded Knee,LOC
roberta,pst.000032468786,74,510,517,White's,LOC
roberta,pst.000032468786,74,519,527,Gertrude,PER
spacy-trf,pst.000032468786,74,76,81,Sioux,NORP
spacy-trf,pst.000032468786,74,89,101,Sitting Bull,PERSON
spacy-trf,pst.000032468786,74,118,124,Indian,NORP
spacy-trf,pst.000032468786,74,198,203,Sioux,NORP
spacy-trf,pst.000032468786,74,247,259,Wounded Knee,FAC
spacy-trf,pst.000032468786,74,263,275,South Dakota,GPE
spacy-trf,pst.000032468786,74,277,286,Black Elk,PERSON
spacy-trf,pst.000032468786,74,374,386,Wounded Knee,FAC
spacy-trf,pst.000032468786,74,510,517,White's,ORG
spacy-trf,pst.000032468786,74,519,527,Gertrude,PERSON
stanford,pst.000032468786,75,353,361,Gertrude,PERSON
stanford,pst.000032468786,75,412,424,South Dakota,LOCATION
stanford,pst.000032468786,75,486,508,Pine Ridge Reservation,ORGANIZATION
booknlp,pst.000032468786,75,291,302,the Indians,PER
booknlp,pst.000032468786,75,412,424,South Dakota,GPE
booknlp,pst.000032468786,75,486,508,Pine Ridge Reservation,FAC
booknlp,pst.000032468786,75,353,361,Gertrude,PER
roberta,pst.000032468786,75,174,182,American,MISC
roberta,pst.000032468786,75,295,302,Indians,MISC
roberta,pst.000032468786,75,353,361,Gertrude,PER
roberta,pst.000032468786,75,374,380,Indian,MISC
roberta,pst.000032468786,75,412,424,South Dakota,LOC
roberta,pst.000032468786,75,486,496,Pine Ridge,LOC
roberta,pst.000032468786,75,510,518,Gertrude,PER
roberta,pst.000032468786,75,563,569,Indian,MISC
roberta,pst.000032468786,75,633,639,Indian,MISC
spacy-trf,pst.000032468786,75,174,182,American,NORP
spacy-trf,pst.000032468786,75,295,302,Indians,NORP
spacy-trf,pst.000032468786,75,353,361,Gertrude,PERSON
spacy-trf,pst.000032468786,75,374,380,Indian,NORP
spacy-trf,pst.000032468786,75,412,424,South Dakota,GPE
spacy-trf,pst.000032468786,75,482,508,the Pine Ridge Reservation,LOC
spacy-trf,pst.000032468786,75,510,518,Gertrude,PERSON
spacy-trf,pst.000032468786,75,563,569,Indian,NORP
spacy-trf,pst.000032468786,75,633,639,Indian,NORP
stanford,pst.000032468786,76,147,153,Quaker,ORGANIZATION
stanford,pst.000032468786,76,175,183,Gertrude,PERSON
stanford,pst.000032468786,76,197,212,Earlham College,ORGANIZATION
stanford,pst.000032468786,76,216,222,Quaker,ORGANIZATION
stanford,pst.000032468786,76,233,241,Richmond,LOCATION
stanford,pst.000032468786,76,243,250,Indiana,LOCATION
booknlp,pst.000032468786,76,175,183,Gertrude,PER
booknlp,pst.000032468786,76,197,212,Earlham College,FAC
booknlp,pst.000032468786,76,233,241,Richmond,GPE
booknlp,pst.000032468786,76,243,250,Indiana,GPE
roberta,pst.000032468786,76,4,16,Wabash Times,ORG
roberta,pst.000032468786,76,147,153,Quaker,MISC
roberta,pst.000032468786,76,175,183,Gertrude,PER
roberta,pst.000032468786,76,197,212,Earlham College,ORG
roberta,pst.000032468786,76,233,241,Richmond,LOC
roberta,pst.000032468786,76,243,250,Indiana,LOC
spacy-trf,pst.000032468786,76,0,16,The Wabash Times,ORG
spacy-trf,pst.000032468786,76,147,153,Quaker,NORP
spacy-trf,pst.000032468786,76,175,183,Gertrude,PERSON
spacy-trf,pst.000032468786,76,197,212,Earlham College,ORG
spacy-trf,pst.000032468786,76,216,222,Quaker,NORP
spacy-trf,pst.000032468786,76,233,241,Richmond,GPE
spacy-trf,pst.000032468786,76,243,250,Indiana,GPE
spacy-trf,pst.000032468786,76,252,260,Gertrude,PERSON
stanford,pst.000032468786,77,38,62,Bureau of Indian Affairs,ORGANIZATION
stanford,pst.000032468786,77,85,90,David,PERSON
stanford,pst.000032468786,77,102,110,Gertrude,PERSON
stanford,pst.000032468786,77,144,152,Victoria,LOCATION
stanford,pst.000032468786,77,176,184,Gertrude,PERSON
booknlp,pst.000032468786,77,0,5,David,PER
booknlp,pst.000032468786,77,85,90,David,PER
booknlp,pst.000032468786,77,102,110,Gertrude,PER
booknlp,pst.000032468786,77,144,152,Victoria,PER
roberta,pst.000032468786,77,0,5,David,PER
roberta,pst.000032468786,77,38,62,Bureau of Indian Affairs,ORG
roberta,pst.000032468786,77,102,110,Gertrude,PER
roberta,pst.000032468786,77,144,152,Victoria,PER
spacy-trf,pst.000032468786,77,0,5,David,PERSON
spacy-trf,pst.000032468786,77,34,62,the Bureau of Indian Affairs,ORG
spacy-trf,pst.000032468786,77,85,90,David,PERSON
spacy-trf,pst.000032468786,77,102,110,Gertrude,PERSON
spacy-trf,pst.000032468786,77,144,152,Victoria,PERSON
spacy-trf,pst.000032468786,77,176,184,Gertrude,PERSON
stanford,pst.000032468786,79,211,224,Great Charter,ORGANIZATION
stanford,pst.000032468786,79,239,246,America,LOCATION
booknlp,pst.000032468786,79,239,246,America,GPE
roberta,pst.000032468786,79,97,104,Indians,MISC
roberta,pst.000032468786,79,211,224,Great Charter,MISC
roberta,pst.000032468786,79,239,246,America,LOC
spacy-trf,pst.000032468786,79,97,104,Indians,NORP
spacy-trf,pst.000032468786,79,239,246,America,GPE
booknlp,pst.000032468786,81,0,7,America,PER
roberta,pst.000032468786,81,0,7,America,LOC
roberta,pst.000032468786,81,130,139,Americans,MISC
roberta,pst.000032468786,81,171,179,American,MISC
spacy-trf,pst.000032468786,81,0,7,America,GPE
spacy-trf,pst.000032468786,81,130,139,Americans,NORP
spacy-trf,pst.000032468786,81,171,179,American,NORP
stanford,pst.000032468786,82,16,24,Gertrude,PERSON
stanford,pst.000032468786,82,49,56,Earlham,LOCATION
stanford,pst.000032468786,82,96,108,Indianapolis,LOCATION
booknlp,pst.000032468786,82,16,24,Gertrude,PER
booknlp,pst.000032468786,82,49,56,Earlham,PER
booknlp,pst.000032468786,82,96,108,Indianapolis,GPE
roberta,pst.000032468786,82,16,24,Gertrude,PER
roberta,pst.000032468786,82,49,56,Earlham,ORG
roberta,pst.000032468786,82,96,108,Indianapolis,LOC
roberta,pst.000032468786,82,154,160,Indian,MISC
spacy-trf,pst.000032468786,82,16,24,Gertrude,PERSON
spacy-trf,pst.000032468786,82,49,56,Earlham,ORG
spacy-trf,pst.000032468786,82,96,108,Indianapolis,GPE
spacy-trf,pst.000032468786,82,154,160,Indian,NORP
stanford,pst.000032468786,83,114,122,Gertrude,PERSON
stanford,pst.000032468786,83,136,143,Earlham,LOCATION
stanford,pst.000032468786,83,173,185,Indianapolis,LOCATION
stanford,pst.000032468786,83,299,311,Earlham Hall,ORGANIZATION
booknlp,pst.000032468786,83,114,122,Gertrude,PER
booknlp,pst.000032468786,83,173,185,Indianapolis,GPE
booknlp,pst.000032468786,83,299,311,Earlham Hall,FAC
roberta,pst.000032468786,83,43,50,Western,MISC
roberta,pst.000032468786,83,114,122,Gertrude,PER
roberta,pst.000032468786,83,173,185,Indianapolis,LOC
roberta,pst.000032468786,83,299,311,Earlham Hall,LOC
spacy-trf,pst.000032468786,83,114,122,Gertrude,PERSON
spacy-trf,pst.000032468786,83,136,143,Earlham,ORG
spacy-trf,pst.000032468786,83,173,185,Indianapolis,GPE
spacy-trf,pst.000032468786,83,299,311,Earlham Hall,FAC
stanford,pst.000032468786,92,129,134,David,PERSON
stanford,pst.000032468786,92,173,183,Washington,LOCATION
booknlp,pst.000032468786,92,129,134,David,PER
booknlp,pst.000032468786,92,173,183,Washington,GPE
roberta,pst.000032468786,92,129,134,David,PER
roberta,pst.000032468786,92,157,169,Great Father,PER
roberta,pst.000032468786,92,173,183,Washington,LOC
spacy-trf,pst.000032468786,92,129,134,David,PERSON
spacy-trf,pst.000032468786,92,173,183,Washington,GPE
stanford,pst.000032468786,95,144,157,United States,LOCATION
stanford,pst.000032468786,95,197,205,Gertrude,PERSON
stanford,pst.000032468786,95,216,221,David,PERSON
booknlp,pst.000032468786,95,197,205,Gertrude,PER
booknlp,pst.000032468786,95,216,221,David,PER
roberta,pst.000032468786,95,86,95,Dawes Act,MISC
roberta,pst.000032468786,95,118,130,Indian-owned,MISC
roberta,pst.000032468786,95,144,157,United States,LOC
roberta,pst.000032468786,95,197,205,Gertrude,PER
roberta,pst.000032468786,95,216,221,David,PER
spacy-trf,pst.000032468786,95,118,124,Indian,NORP
spacy-trf,pst.000032468786,95,140,157,the United States,GPE
spacy-trf,pst.000032468786,95,197,205,Gertrude,PERSON
spacy-trf,pst.000032468786,95,216,221,David,PERSON
stanford,pst.000032468786,97,18,33,Thomas Marshall,PERSON
stanford,pst.000032468786,97,53,75,Pine Ridge Reservation,ORGANIZATION
stanford,pst.000032468786,97,108,125,Dickinson College,ORGANIZATION
stanford,pst.000032468786,97,140,146,Thomas,PERSON
stanford,pst.000032468786,97,293,301,Gertrude,PERSON
stanford,pst.000032468786,97,309,317,Carlisle,LOCATION
booknlp,pst.000032468786,97,18,33,Thomas Marshall,PER
booknlp,pst.000032468786,97,53,75,Pine Ridge Reservation,FAC
booknlp,pst.000032468786,97,108,125,Dickinson College,FAC
booknlp,pst.000032468786,97,127,135,Gertrude,PER
booknlp,pst.000032468786,97,140,146,Thomas,PER
booknlp,pst.000032468786,97,293,301,Gertrude,PER
booknlp,pst.000032468786,97,309,317,Carlisle,GPE
roberta,pst.000032468786,97,18,33,Thomas Marshall,PER
roberta,pst.000032468786,97,37,43,Lakota,MISC
roberta,pst.000032468786,97,53,63,Pine Ridge,LOC
roberta,pst.000032468786,97,108,125,Dickinson College,ORG
roberta,pst.000032468786,97,127,135,Gertrude,PER
roberta,pst.000032468786,97,140,146,Thomas,PER
roberta,pst.000032468786,97,170,177,White's,ORG
roberta,pst.000032468786,97,293,301,Gertrude,PER
roberta,pst.000032468786,97,309,317,Carlisle,ORG
spacy-trf,pst.000032468786,97,18,33,Thomas Marshall,PERSON
spacy-trf,pst.000032468786,97,37,43,Lakota,NORP
spacy-trf,pst.000032468786,97,49,75,the Pine Ridge Reservation,LOC
spacy-trf,pst.000032468786,97,108,125,Dickinson College,ORG
spacy-trf,pst.000032468786,97,127,135,Gertrude,PERSON
spacy-trf,pst.000032468786,97,140,146,Thomas,PERSON
spacy-trf,pst.000032468786,97,170,177,White's,ORG
spacy-trf,pst.000032468786,97,293,301,Gertrude,PERSON
spacy-trf,pst.000032468786,97,309,317,Carlisle,ORG
stanford,pst.000032468786,102,18,26,Gertrude,PERSON
stanford,pst.000032468786,102,35,41,Boston,LOCATION
stanford,pst.000032468786,102,43,49,Thomas,PERSON
stanford,pst.000032468786,102,96,102,Quaker,ORGANIZATION
stanford,pst.000032468786,102,174,182,Gertrude,PERSON
stanford,pst.000032468786,102,208,213,Ethel,PERSON
booknlp,pst.000032468786,102,18,26,Gertrude,PER
booknlp,pst.000032468786,102,35,41,Boston,GPE
